Número de Pedido	ID del Cliente	Tipo de Compra	SKU	Categoría de Descuento	Ingresos	Unidades	Costo del Producto	Costo de Envio	Costo Empaque	Fecha de Pedido	Fecha de Envio	Fecha de Llegada	País	Ciudad
98094031	720326971	"Normal"	"L07"	"Non"	37,89	1	6,33	5,33	3	2000-02-18 00:00:00.000	2000-02-21 00:00:00.000	2000-03-09 00:00:00.000	"Argentina"	"Rosario"
98093575	194622983	"Normal"	"L07"	"Non"	37,89	1	8,99	6,99	3	2000-06-27 00:00:00.000	2000-06-29 00:00:00.000	2000-07-11 00:00:00.000	"Ecuador"	"Quito"
98093456	720465100	"Normal"	"L07"	"Non"	37,89	1	5,22	4,22	3	2000-07-28 00:00:00.000	2000-07-31 00:00:00.000	2000-08-19 00:00:00.000	"Ecuador"	"Quito"
98093050	397983135	"Normal"	"L07"	"Non"	37,89	1	6,33	3,33	3	2000-11-18 00:00:00.000	2000-11-21 00:00:00.000	2000-12-03 00:00:00.000	"Colombia"	"Medellín"
98092457	761322747	"Normal"	"L07"	"Non"	37,89	1	7,84	4,84	3	2001-05-02 00:00:00.000	2001-05-04 00:00:00.000	2001-05-23 00:00:00.000	"Brasil"	"Rio"
98090893	628707757	"Normal"	"L07"	"Non"	37,89	1	5,33	6,33	3	2002-07-04 00:00:00.000	2002-07-05 00:00:00.000	2002-07-24 00:00:00.000	"Perú"	"Lima"
98090717	773449633	"Normal"	"L07"	"Non"	37,89	1	5,36	6,36	3	2002-08-22 00:00:00.000	2002-08-25 00:00:00.000	2002-09-10 00:00:00.000	"Uruguay"	"Montevideo"
98090585	667298873	"Normal"	"L07"	"Non"	37,89	1	7	3	3	2002-09-25 00:00:00.000	2002-09-28 00:00:00.000	2002-10-06 00:00:00.000	"Argentina"	"Rosario"
98090399	551050943	"Normal"	"L07"	"Non"	37,89	1	9,86	5,86	3	2002-11-19 00:00:00.000	2002-11-22 00:00:00.000	2002-12-06 00:00:00.000	"Ecuador"	"Quito"
98090085	465708582	"Normal"	"L07"	"Non"	37,89	1	10	3	3	2003-02-24 00:00:00.000	2003-02-25 00:00:00.000	2003-03-04 00:00:00.000	"Ecuador"	"Quito"
98089933	761266512	"Normal"	"L07"	"Non"	37,89	1	7,55	4,55	3	2003-04-04 00:00:00.000	2003-04-06 00:00:00.000	2003-04-25 00:00:00.000	"Venezuela"	"Caracas"
98088874	749092605	"Normal"	"L07"	"Non"	37,89	1	6,61	3,61	3	2004-01-13 00:00:00.000	2004-01-15 00:00:00.000	2004-01-28 00:00:00.000	"Brasil"	"Rio"
98088046	541065853	"Normal"	"L07"	"Non"	37,89	1	5,55	3,55	3	2004-08-26 00:00:00.000	2004-08-27 00:00:00.000	2004-09-14 00:00:00.000	"Chile"	"Viña del Mar"
98087740	485015128	"Normal"	"L07"	"Non"	37,89	1	7,1	6,1	3	2004-11-25 00:00:00.000	2004-11-26 00:00:00.000	2004-12-07 00:00:00.000	"Perú"	"Lima"
98087410	476846252	"Normal"	"L07"	"Non"	37,89	1	9,36	6,36	3	2005-02-19 00:00:00.000	2005-02-22 00:00:00.000	2005-03-02 00:00:00.000	"Venezuela"	"Caracas"
98087162	395119746	"Normal"	"L07"	"Non"	37,89	1	8,88	6,88	3	2005-04-29 00:00:00.000	2005-05-02 00:00:00.000	2005-05-19 00:00:00.000	"Perú"	"Lima"
98086867	695360223	"Normal"	"L07"	"Non"	37,89	1	5,45	4,45	3	2005-07-22 00:00:00.000	2005-07-23 00:00:00.000	2005-08-12 00:00:00.000	"Brasil"	"Rio"
98086664	549442190	"Normal"	"L07"	"Non"	37,89	1	8,45	5,45	3	2005-09-20 00:00:00.000	2005-09-21 00:00:00.000	2005-10-08 00:00:00.000	"Brasil"	"Rio"
98086602	615575696	"Normal"	"L07"	"Non"	37,89	1	9,55	6,55	3	2005-10-08 00:00:00.000	2005-10-09 00:00:00.000	2005-10-28 00:00:00.000	"Ecuador"	"Quito"
98086455	131591686	"Normal"	"L07"	"Non"	37,89	1	5,55	6,55	3	2005-11-12 00:00:00.000	2005-11-15 00:00:00.000	2005-12-03 00:00:00.000	"Venezuela"	"Caracas"
98086325	659361408	"Normal"	"L07"	"Non"	37,89	1	9,73	3,73	3	2005-12-15 00:00:00.000	2005-12-18 00:00:00.000	2006-01-01 00:00:00.000	"Uruguay"	"Montevideo"
98086048	306217163	"Normal"	"L07"	"Non"	37,89	1	9,99	5,99	3	2006-03-06 00:00:00.000	2006-03-09 00:00:00.000	2006-03-22 00:00:00.000	"Brasil"	"Rio"
98085973	794332386	"Normal"	"L07"	"Non"	37,89	1	7,61	6,61	3	2006-03-29 00:00:00.000	2006-03-30 00:00:00.000	2006-04-11 00:00:00.000	"Perú"	"Lima"
98085961	367478878	"Normal"	"L07"	"Non"	37,89	1	8,1	3,1	3	2006-03-30 00:00:00.000	2006-04-02 00:00:00.000	2006-04-15 00:00:00.000	"Uruguay"	"Montevideo"
98085623	794332386	"Normal"	"L07"	"Non"	37,89	1	6,12	5,12	3	2006-07-05 00:00:00.000	2006-07-06 00:00:00.000	2006-07-13 00:00:00.000	"Perú"	"Lima"
98085325	554389349	"Normal"	"L07"	"Non"	37,89	1	8	6	3	2006-09-15 00:00:00.000	2006-09-18 00:00:00.000	2006-10-03 00:00:00.000	"Perú"	"Lima"
98085248	379587534	"Normal"	"L07"	"Non"	37,89	1	10	4	3	2006-10-04 00:00:00.000	2006-10-07 00:00:00.000	2006-10-22 00:00:00.000	"Uruguay"	"Montevideo"
98084606	561944200	"Normal"	"L07"	"Non"	37,89	1	7,22	6,22	3	2007-03-19 00:00:00.000	2007-03-22 00:00:00.000	2007-04-03 00:00:00.000	"Venezuela"	"Caracas"
98083253	162737049	"Normal"	"L07"	"Non"	37,89	1	9	5	3	2008-04-02 00:00:00.000	2008-04-05 00:00:00.000	2008-04-18 00:00:00.000	"Perú"	"Lima"
98081807	741101105	"Normal"	"L07"	"Non"	37,89	1	8,14	5,14	3	2009-04-20 00:00:00.000	2009-04-22 00:00:00.000	2009-05-05 00:00:00.000	"Brasil"	"Rio"
98081688	150909215	"Normal"	"L07"	"Non"	37,89	1	7,55	6,55	3	2009-05-20 00:00:00.000	2009-05-23 00:00:00.000	2009-05-31 00:00:00.000	"Argentina"	"Rosario"
98081360	485015128	"Normal"	"L07"	"Non"	37,89	1	8,84	4,84	3	2009-08-11 00:00:00.000	2009-08-14 00:00:00.000	2009-09-02 00:00:00.000	"Paraguay"	"Asunción"
98081097	862543364	"Normal"	"L07"	"Non"	37,89	1	5	5	3	2009-10-06 00:00:00.000	2009-10-09 00:00:00.000	2016-01-24 00:00:00.000	"Argentina"	"Rosario"
98080933	270034059	"Normal"	"L07"	"Non"	37,89	1	5,99	5,99	3	2009-11-12 00:00:00.000	2009-11-14 00:00:00.000	2009-11-25 00:00:00.000	"Ecuador"	"Quito"
98080883	733190648	"Normal"	"L07"	"Non"	37,89	1	6,75	3,75	3	2009-11-24 00:00:00.000	2009-11-26 00:00:00.000	2016-02-06 00:00:00.000	"Colombia"	"Medellín"
98080852	783214027	"Normal"	"L07"	"Non"	37,89	1	8,2	3,2	3	2009-12-01 00:00:00.000	2009-12-04 00:00:00.000	2009-12-18 00:00:00.000	"Brasil"	"Rio"
98080561	481472777	"Normal"	"L07"	"Non"	37,89	1	5,68	5,68	3	2010-01-29 00:00:00.000	2010-01-30 00:00:00.000	2010-02-15 00:00:00.000	"Brasil"	"Rio"
98079696	448635016	"Normal"	"L07"	"Non"	37,89	1	8,99	6,99	3	2010-07-22 00:00:00.000	2010-07-25 00:00:00.000	2010-08-14 00:00:00.000	"Brasil"	"Rio"
98078694	870227408	"Normal"	"L07"	"Non"	37,89	1	5,86	4,86	3	2011-02-21 00:00:00.000	2011-02-24 00:00:00.000	2011-03-04 00:00:00.000	"Venezuela"	"Caracas"
98078622	645012493	"Normal"	"L07"	"Non"	37,89	1	6,73	5,73	3	2011-03-08 00:00:00.000	2011-03-10 00:00:00.000	2011-03-28 00:00:00.000	"Argentina"	"Rosario"
98078045	376809712	"Normal"	"L07"	"Non"	37,89	1	8,61	6,61	3	2011-07-08 00:00:00.000	2011-07-10 00:00:00.000	2011-07-21 00:00:00.000	"Perú"	"Lima"
98078012	558515024	"Normal"	"L07"	"Non"	37,89	1	6,99	4,99	3	2011-07-14 00:00:00.000	2011-07-17 00:00:00.000	2016-07-17 00:00:00.000	"Uruguay"	"Montevideo"
98077665	485015128	"Normal"	"L07"	"Non"	37,89	1	5	5	3	2011-09-26 00:00:00.000	2011-09-28 00:00:00.000	2016-08-13 00:00:00.000	"Argentina"	"Rosario"
98077364	288269706	"Normal"	"L07"	"Non"	37,89	1	5,99	4,99	3	2011-12-03 00:00:00.000	2011-12-04 00:00:00.000	2011-12-21 00:00:00.000	"Argentina"	"Rosario"
98077176	648402267	"Normal"	"L07"	"Non"	37,89	1	10	5	3	2012-01-10 00:00:00.000	2012-01-13 00:00:00.000	2012-01-31 00:00:00.000	"Uruguay"	"Montevideo"
98076766	306217163	"Normal"	"L07"	"Non"	37,89	1	8,33	5,33	3	2012-04-09 00:00:00.000	2012-04-12 00:00:00.000	2012-04-21 00:00:00.000	"Paraguay"	"Asunción"
98076730	295769990	"Normal"	"L07"	"Non"	37,89	1	9,1	6,1	3	2012-04-19 00:00:00.000	2012-04-21 00:00:00.000	2012-05-04 00:00:00.000	"Colombia"	"Medellín"
98076574	733351455	"Normal"	"L07"	"Non"	37,89	1	6,36	5,36	3	2012-05-20 00:00:00.000	2012-05-23 00:00:00.000	2012-06-01 00:00:00.000	"Uruguay"	"Montevideo"
98076060	685203305	"Normal"	"L07"	"Non"	37,89	1	9,9	6,9	3	2012-09-06 00:00:00.000	2012-09-08 00:00:00.000	2016-11-03 00:00:00.000	"Uruguay"	"Montevideo"
98075548	379587534	"Normal"	"L07"	"Non"	37,89	1	9,45	3,45	3	2012-12-18 00:00:00.000	2012-12-21 00:00:00.000	2016-11-28 00:00:00.000	"Chile"	"Viña del Mar"
98074956	777301763	"Normal"	"L07"	"Non"	37,89	1	5,75	4,75	3	2013-04-17 00:00:00.000	2013-04-19 00:00:00.000	2013-04-29 00:00:00.000	"Perú"	"Lima"
98074803	201171360	"Normal"	"L07"	"Non"	37,89	1	7	5	3	2013-05-20 00:00:00.000	2013-05-22 00:00:00.000	2017-01-18 00:00:00.000	"Paraguay"	"Asunción"
98074670	619383446	"Normal"	"L07"	"Non"	37,89	1	5,65	5,65	3	2013-06-15 00:00:00.000	2013-06-16 00:00:00.000	2013-06-23 00:00:00.000	"Brasil"	"Rio"
98073663	767598372	"Normal"	"L07"	"Non"	37,89	1	6,55	4,55	3	2014-01-12 00:00:00.000	2014-01-14 00:00:00.000	2017-03-15 00:00:00.000	"Chile"	"Viña del Mar"
98073440	477490358	"Normal"	"L07"	"Non"	37,89	1	5	5	3	2014-02-23 00:00:00.000	2014-02-25 00:00:00.000	2014-03-17 00:00:00.000	"Ecuador"	"Quito"
98073374	183302960	"Normal"	"L07"	"Non"	37,89	1	6,58	6,58	3	2014-03-06 00:00:00.000	2014-03-08 00:00:00.000	2017-04-07 00:00:00.000	"Chile"	"Viña del Mar"
98073290	481472777	"Normal"	"L07"	"Non"	37,89	1	6,75	6,75	3	2014-03-20 00:00:00.000	2014-03-23 00:00:00.000	2014-04-01 00:00:00.000	"Brasil"	"Rio"
98072894	145148150	"Normal"	"L07"	"Non"	37,89	1	9,45	6,45	3	2014-06-01 00:00:00.000	2014-06-04 00:00:00.000	2017-05-02 00:00:00.000	"Uruguay"	"Montevideo"
98072156	833567577	"Normal"	"L07"	"Non"	37,89	1	8,9	6,9	3	2014-10-10 00:00:00.000	2014-10-11 00:00:00.000	2014-10-25 00:00:00.000	"Brasil"	"Rio"
98072088	288269706	"Normal"	"L07"	"Non"	37,89	1	5,88	3,88	3	2014-10-23 00:00:00.000	2014-10-24 00:00:00.000	2014-11-10 00:00:00.000	"Paraguay"	"Asunción"
98071973	664948076	"Normal"	"L07"	"Non"	37,89	1	9,36	6,36	3	2014-11-10 00:00:00.000	2014-11-13 00:00:00.000	2014-11-30 00:00:00.000	"Venezuela"	"Caracas"
98071006	216955161	"Normal"	"L07"	"Non"	37,89	1	7,9	5,9	3	2015-04-14 00:00:00.000	2015-04-15 00:00:00.000	2017-10-25 00:00:00.000	"Venezuela"	"Caracas"
98070835	189635244	"Normal"	"L07"	"Non"	37,89	1	5,45	6,45	3	2015-05-07 00:00:00.000	2015-05-10 00:00:00.000	2015-05-20 00:00:00.000	"Argentina"	"Rosario"
98070532	413610234	"Normal"	"L07"	"Non"	37,89	1	6,2	5,2	3	2015-06-22 00:00:00.000	2015-06-24 00:00:00.000	2015-07-04 00:00:00.000	"Argentina"	"Rosario"
98070281	781084228	"Normal"	"L07"	"Non"	37,89	1	6,58	4,58	3	2015-07-31 00:00:00.000	2015-08-01 00:00:00.000	2018-02-27 00:00:00.000	"Colombia"	"Medellín"
98070142	296364886	"Normal"	"L07"	"Non"	37,89	1	9,55	5,55	3	2015-08-21 00:00:00.000	2015-08-24 00:00:00.000	2017-11-23 00:00:00.000	"Argentina"	"Rosario"
98070040	561944200	"Normal"	"L07"	"Non"	37,89	1	9,14	6,14	3	2015-09-05 00:00:00.000	2015-09-07 00:00:00.000	2017-08-19 00:00:00.000	"Ecuador"	"Quito"
98069774	688783313	"Normal"	"L07"	"Non"	37,89	1	6,2	6,2	3	2015-10-16 00:00:00.000	2015-10-17 00:00:00.000	2015-10-29 00:00:00.000	"Perú"	"Lima"
98069704	225237308	"Normal"	"L07"	"Non"	37,89	1	5,86	5,86	3	2015-10-25 00:00:00.000	2015-10-27 00:00:00.000	2015-11-05 00:00:00.000	"Paraguay"	"Asunción"
98069620	485015128	"Normal"	"L07"	"Non"	37,89	1	9,58	3,58	3	2015-11-06 00:00:00.000	2015-11-09 00:00:00.000	2017-09-18 00:00:00.000	"Ecuador"	"Quito"
98069379	296364886	"Normal"	"L07"	"Non"	37,89	1	6,68	5,68	3	2015-12-14 00:00:00.000	2015-12-15 00:00:00.000	2015-12-29 00:00:00.000	"Chile"	"Viña del Mar"
98069385	316694393	"Normal"	"L07"	"Non"	37,89	1	8,1	3,1	3	2015-12-12 00:00:00.000	2015-12-15 00:00:00.000	2018-01-06 00:00:00.000	"Perú"	"Lima"
98094225	283730095	"Normal"	"L07"	"Non"	37,89	1	8,36	3,36	2	1999-12-26 00:00:00.000	1999-12-27 00:00:00.000	2000-01-11 00:00:00.000	"Brasil"	"Rio"
98093815	773449633	"Normal"	"L07"	"Non"	37,89	1	8,33	6,33	2	2000-04-19 00:00:00.000	2000-04-22 00:00:00.000	2000-05-12 00:00:00.000	"Perú"	"Lima"
98093348	356712807	"Normal"	"L07"	"Non"	37,89	1	10	7	2	2000-08-28 00:00:00.000	2000-08-29 00:00:00.000	2000-09-06 00:00:00.000	"Argentina"	"Rosario"
98092975	427542511	"Normal"	"L07"	"Non"	37,89	1	5,86	4,86	2	2000-12-10 00:00:00.000	2000-12-11 00:00:00.000	2000-12-26 00:00:00.000	"Colombia"	"Medellín"
98091434	541065853	"Normal"	"L07"	"Non"	37,89	1	6,55	3,55	2	2002-02-12 00:00:00.000	2002-02-15 00:00:00.000	2002-02-22 00:00:00.000	"Argentina"	"Rosario"
98091242	463804554	"Normal"	"L07"	"Non"	37,89	1	7,84	5,84	2	2002-04-01 00:00:00.000	2002-04-04 00:00:00.000	2002-04-23 00:00:00.000	"Argentina"	"Rosario"
98091186	535619292	"Normal"	"L07"	"Non"	37,89	1	9,22	4,22	2	2002-04-14 00:00:00.000	2002-04-16 00:00:00.000	2002-04-29 00:00:00.000	"Brasil"	"Rio"
98090249	413610234	"Normal"	"L07"	"Non"	37,89	1	5,2	3,2	2	2003-01-04 00:00:00.000	2003-01-07 00:00:00.000	2003-01-20 00:00:00.000	"Ecuador"	"Quito"
98089971	356602040	"Normal"	"L07"	"Non"	37,89	1	5,84	3,84	2	2003-03-25 00:00:00.000	2003-03-28 00:00:00.000	2003-04-16 00:00:00.000	"Brasil"	"Rio"
98089608	659361408	"Normal"	"L07"	"Non"	37,89	1	8,2	6,2	2	2003-06-28 00:00:00.000	2003-06-29 00:00:00.000	2003-07-18 00:00:00.000	"Brasil"	"Rio"
98089172	833567577	"Normal"	"L07"	"Non"	37,89	1	8	5	2	2003-10-25 00:00:00.000	2003-10-26 00:00:00.000	2003-11-08 00:00:00.000	"Ecuador"	"Quito"
98088880	356712807	"Normal"	"L07"	"Non"	37,89	1	6,14	6,14	2	2004-01-10 00:00:00.000	2004-01-13 00:00:00.000	2004-01-24 00:00:00.000	"Uruguay"	"Montevideo"
98088706	767598372	"Normal"	"L07"	"Non"	37,89	1	8	7	2	2004-02-25 00:00:00.000	2004-02-27 00:00:00.000	2004-03-11 00:00:00.000	"Perú"	"Lima"
98088651	454188032	"Normal"	"L07"	"Non"	37,89	1	9,45	5,45	2	2004-03-08 00:00:00.000	2004-03-09 00:00:00.000	2004-03-19 00:00:00.000	"Argentina"	"Rosario"
98088384	397983135	"Normal"	"L07"	"Non"	37,89	1	6,1	4,1	2	2004-05-22 00:00:00.000	2004-05-23 00:00:00.000	2004-06-01 00:00:00.000	"Perú"	"Lima"
98088092	367570195	"Normal"	"L07"	"Non"	37,89	1	8,65	3,65	2	2004-08-16 00:00:00.000	2004-08-17 00:00:00.000	2004-09-02 00:00:00.000	"Colombia"	"Medellín"
98087262	720465100	"Normal"	"L07"	"Non"	37,89	1	9,2	5,2	2	2005-04-03 00:00:00.000	2005-04-05 00:00:00.000	2005-04-21 00:00:00.000	"Venezuela"	"Caracas"
98087073	568892827	"Normal"	"L07"	"Non"	37,89	1	6,45	5,45	2	2005-05-26 00:00:00.000	2005-05-27 00:00:00.000	2005-06-06 00:00:00.000	"Chile"	"Viña del Mar"
98086998	821972070	"Normal"	"L07"	"Non"	37,89	1	6,9	3,9	2	2005-06-17 00:00:00.000	2005-06-18 00:00:00.000	2005-06-30 00:00:00.000	"Ecuador"	"Quito"
98086651	598384221	"Normal"	"L07"	"Non"	37,89	1	6,84	4,84	2	2005-09-22 00:00:00.000	2005-09-24 00:00:00.000	2005-10-12 00:00:00.000	"Venezuela"	"Caracas"
98086481	321553436	"Normal"	"L07"	"Non"	37,89	1	5,61	6,61	2	2005-11-08 00:00:00.000	2005-11-09 00:00:00.000	2005-11-19 00:00:00.000	"Chile"	"Viña del Mar"
98086121	217563390	"Normal"	"L07"	"Non"	37,89	1	5,99	5,99	2	2006-02-10 00:00:00.000	2006-02-11 00:00:00.000	2006-02-26 00:00:00.000	"Colombia"	"Medellín"
98086015	453512131	"Normal"	"L07"	"Non"	37,89	1	9,55	5,55	2	2006-03-13 00:00:00.000	2006-03-16 00:00:00.000	2006-03-24 00:00:00.000	"Venezuela"	"Caracas"
98085847	549442190	"Normal"	"L07"	"Non"	37,89	1	7,61	6,61	2	2006-05-01 00:00:00.000	2006-05-04 00:00:00.000	2006-05-17 00:00:00.000	"Paraguay"	"Asunción"
98085677	794504735	"Normal"	"L07"	"Non"	37,89	1	6	5	2	2006-06-16 00:00:00.000	2006-06-17 00:00:00.000	2006-06-29 00:00:00.000	"Argentina"	"Rosario"
98085650	558515024	"Normal"	"L07"	"Non"	37,89	1	6,36	3,36	2	2006-06-26 00:00:00.000	2006-06-27 00:00:00.000	2006-07-09 00:00:00.000	"Paraguay"	"Asunción"
98085637	751863869	"Normal"	"L07"	"Non"	37,89	1	7,36	6,36	2	2006-06-28 00:00:00.000	2006-07-01 00:00:00.000	2006-07-17 00:00:00.000	"Argentina"	"Rosario"
98085587	615575696	"Normal"	"L07"	"Non"	37,89	1	6,99	4,99	2	2006-07-11 00:00:00.000	2006-07-13 00:00:00.000	2006-07-25 00:00:00.000	"Chile"	"Viña del Mar"
98085451	514136954	"Normal"	"L07"	"Non"	37,89	1	6,61	5,61	2	2006-08-16 00:00:00.000	2006-08-19 00:00:00.000	2006-08-31 00:00:00.000	"Perú"	"Lima"
98084718	275323921	"Normal"	"L07"	"Non"	37,89	1	8	4	2	2007-02-19 00:00:00.000	2007-02-21 00:00:00.000	2007-03-09 00:00:00.000	"Chile"	"Viña del Mar"
98084679	667298873	"Normal"	"L07"	"Non"	37,89	1	8	5	2	2007-02-27 00:00:00.000	2007-03-02 00:00:00.000	2007-03-18 00:00:00.000	"Perú"	"Lima"
98082938	465708582	"Normal"	"L07"	"Non"	37,89	1	8,89	4,89	2	2008-06-26 00:00:00.000	2008-06-28 00:00:00.000	2008-07-09 00:00:00.000	"Uruguay"	"Montevideo"
98081637	720326971	"Normal"	"L07"	"Non"	37,89	1	5,9	3,9	2	2009-06-05 00:00:00.000	2009-06-08 00:00:00.000	2009-06-16 00:00:00.000	"Chile"	"Viña del Mar"
98081298	194622983	"Normal"	"L07"	"Non"	37,89	1	6,65	3,65	2	2009-08-26 00:00:00.000	2009-08-28 00:00:00.000	2009-09-13 00:00:00.000	"Brasil"	"Rio"
98080775	514251801	"Normal"	"L07"	"Non"	37,89	1	5,2	5,2	2	2009-12-17 00:00:00.000	2009-12-18 00:00:00.000	2009-12-25 00:00:00.000	"Argentina"	"Rosario"
98080400	749092605	"Normal"	"L07"	"Non"	37,89	1	7,58	3,58	2	2010-03-01 00:00:00.000	2010-03-03 00:00:00.000	2010-03-20 00:00:00.000	"Argentina"	"Rosario"
98079662	295769990	"Normal"	"L07"	"Non"	37,89	1	5,22	3,22	2	2010-07-30 00:00:00.000	2010-08-02 00:00:00.000	2010-08-21 00:00:00.000	"Paraguay"	"Asunción"
98079620	749092605	"Normal"	"L07"	"Non"	37,89	1	8,25	4,25	2	2010-08-08 00:00:00.000	2010-08-11 00:00:00.000	2010-08-24 00:00:00.000	"Ecuador"	"Quito"
98079429	565333786	"Normal"	"L07"	"Non"	37,89	1	9,36	5,36	2	2010-09-16 00:00:00.000	2010-09-18 00:00:00.000	2010-10-03 00:00:00.000	"Colombia"	"Medellín"
98079234	309017972	"Normal"	"L07"	"Non"	37,89	1	7,2	4,2	2	2010-11-01 00:00:00.000	2010-11-02 00:00:00.000	2010-11-17 00:00:00.000	"Brasil"	"Rio"
98079026	193322802	"Normal"	"L07"	"Non"	37,89	1	5,25	6,25	2	2010-12-16 00:00:00.000	2010-12-18 00:00:00.000	2016-05-28 00:00:00.000	"Paraguay"	"Asunción"
98078618	316694393	"Normal"	"L07"	"Non"	37,89	1	8,99	6,99	2	2011-03-08 00:00:00.000	2011-03-11 00:00:00.000	2011-03-24 00:00:00.000	"Brasil"	"Rio"
98077885	331154749	"Normal"	"L07"	"Non"	37,89	1	5,45	4,45	2	2011-08-10 00:00:00.000	2011-08-13 00:00:00.000	2011-08-31 00:00:00.000	"Paraguay"	"Asunción"
98077318	463804554	"Normal"	"L07"	"Non"	37,89	1	6,99	3,99	2	2011-12-11 00:00:00.000	2011-12-14 00:00:00.000	2011-12-25 00:00:00.000	"Venezuela"	"Caracas"
98077097	767598372	"Normal"	"L07"	"Non"	37,89	1	5,45	3,45	2	2012-01-30 00:00:00.000	2012-01-31 00:00:00.000	2016-09-16 00:00:00.000	"Perú"	"Lima"
98077080	275323921	"Normal"	"L07"	"Non"	37,89	1	7,36	6,36	2	2012-01-31 00:00:00.000	2012-02-03 00:00:00.000	2012-02-15 00:00:00.000	"Colombia"	"Medellín"
98076688	275323921	"Normal"	"L07"	"Non"	37,89	1	6	5	2	2012-04-27 00:00:00.000	2012-04-30 00:00:00.000	2012-05-10 00:00:00.000	"Ecuador"	"Quito"
98076418	548390931	"Normal"	"L07"	"Non"	37,89	1	9	3	2	2012-06-20 00:00:00.000	2012-06-23 00:00:00.000	2012-07-12 00:00:00.000	"Brasil"	"Rio"
98076042	356712807	"Normal"	"L07"	"Non"	37,89	1	7	4	2	2012-09-11 00:00:00.000	2012-09-12 00:00:00.000	2012-09-22 00:00:00.000	"Ecuador"	"Quito"
98075940	391506118	"Normal"	"L07"	"Non"	37,89	1	7,75	5,75	2	2012-10-01 00:00:00.000	2012-10-02 00:00:00.000	2012-10-12 00:00:00.000	"Brasil"	"Rio"
98075571	194622983	"Normal"	"L07"	"Non"	37,89	1	8	6	2	2012-12-15 00:00:00.000	2012-12-16 00:00:00.000	2013-01-03 00:00:00.000	"Brasil"	"Rio"
98074720	487583305	"Normal"	"L07"	"Non"	37,89	1	9,99	3,99	2	2013-06-05 00:00:00.000	2013-06-07 00:00:00.000	2013-06-16 00:00:00.000	"Argentina"	"Rosario"
98074628	162761785	"Normal"	"L07"	"Non"	37,89	1	6,22	3,22	2	2013-06-23 00:00:00.000	2013-06-25 00:00:00.000	2013-07-05 00:00:00.000	"Paraguay"	"Asunción"
98074048	318601696	"Normal"	"L07"	"Non"	37,89	1	9,75	4,75	2	2013-10-23 00:00:00.000	2013-10-25 00:00:00.000	2013-11-07 00:00:00.000	"Chile"	"Viña del Mar"
98073945	485015128	"Normal"	"L07"	"Non"	37,89	1	6,1	6,1	2	2013-11-12 00:00:00.000	2013-11-15 00:00:00.000	2013-11-27 00:00:00.000	"Argentina"	"Rosario"
98073906	452241159	"Normal"	"L07"	"Non"	37,89	1	9	4	2	2013-11-22 00:00:00.000	2013-11-24 00:00:00.000	2017-02-26 00:00:00.000	"Argentina"	"Rosario"
98073751	314072367	"Normal"	"L07"	"Non"	37,89	1	10	7	2	2013-12-27 00:00:00.000	2013-12-28 00:00:00.000	2014-01-10 00:00:00.000	"Paraguay"	"Asunción"
98072864	347508755	"Normal"	"L07"	"Non"	37,89	1	8,99	4,99	2	2014-06-06 00:00:00.000	2014-06-09 00:00:00.000	2014-06-20 00:00:00.000	"Colombia"	"Medellín"
98072630	596465578	"Normal"	"L07"	"Non"	37,89	1	9,55	5,55	2	2014-07-16 00:00:00.000	2014-07-19 00:00:00.000	2018-06-11 00:00:00.000	"Colombia"	"Medellín"
98072292	628707757	"Normal"	"L07"	"Non"	37,89	1	8,36	5,36	2	2014-09-17 00:00:00.000	2014-09-18 00:00:00.000	2014-10-06 00:00:00.000	"Chile"	"Viña del Mar"
98072165	677383648	"Normal"	"L07"	"Non"	37,89	1	8,45	5,45	2	2014-10-07 00:00:00.000	2014-10-10 00:00:00.000	2014-10-28 00:00:00.000	"Venezuela"	"Caracas"
98071722	543794562	"Normal"	"L07"	"Non"	37,89	1	6,55	6,55	2	2014-12-29 00:00:00.000	2014-12-30 00:00:00.000	2015-01-16 00:00:00.000	"Chile"	"Viña del Mar"
98071635	645012493	"Normal"	"L07"	"Non"	37,89	1	9,12	5,12	2	2015-01-10 00:00:00.000	2015-01-12 00:00:00.000	2015-01-23 00:00:00.000	"Venezuela"	"Caracas"
98070515	761266512	"Normal"	"L07"	"Non"	37,89	1	7,25	3,25	2	2015-06-25 00:00:00.000	2015-06-27 00:00:00.000	2017-07-31 00:00:00.000	"Argentina"	"Rosario"
98070513	440340658	"Normal"	"L07"	"Non"	37,89	1	7,73	4,73	2	2015-06-27 00:00:00.000	2015-06-28 00:00:00.000	2018-02-25 00:00:00.000	"Argentina"	"Rosario"
98070493	400089838	"Normal"	"L07"	"Non"	37,89	1	9,68	4,68	2	2015-06-28 00:00:00.000	2015-07-01 00:00:00.000	2015-07-18 00:00:00.000	"Colombia"	"Medellín"
98070478	579819412	"Normal"	"L07"	"Non"	37,89	1	9,1	3,1	2	2015-07-02 00:00:00.000	2015-07-03 00:00:00.000	2017-08-11 00:00:00.000	"Argentina"	"Rosario"
98070126	162761785	"Normal"	"L07"	"Non"	37,89	1	6,12	6,12	2	2015-08-24 00:00:00.000	2015-08-26 00:00:00.000	2017-08-28 00:00:00.000	"Perú"	"Lima"
98069489	126466824	"Normal"	"L07"	"Non"	37,89	1	6,99	4,99	2	2015-11-26 00:00:00.000	2015-11-28 00:00:00.000	2017-09-18 00:00:00.000	"Chile"	"Viña del Mar"
